--------- beginning of main
06-09 02:49:43.751  1699  1699 D EMDLOGGER1: ccb_init_cond: wait required modem status time out
06-09 02:49:44.045  1955  4970 D WindowManager: rotationForOrientation, orientationSource=ActivityRecord{130089845 u0 com.sec.android.app.launcher/.activities.LauncherActivity t16}
06-09 02:49:44.045  1955  4970 V WindowManager: Computed rotation=ROTATION_0 (0) for display id=0 based on lastOrientation=SCREEN_ORIENTATION_UNSPECIFIED (-1) and oldRotation=ROTATION_0 (0), caller=com.android.server.wm.DisplayRotation.updateOrientation:79 com.android.server.wm.DisplayContent.updateOrientation:41 com.android.server.wm.DisplayContent.updateOrientationAndComputeConfig:48 com.android.server.wm.RootWindowContainer.ensureVisibilityAndConfig:7 com.android.server.wm.TaskFragment.resumeTopActivity:1885 com.android.server.wm.Task.resumeTopActivityInnerLocked:119 
06-09 02:49:44.045 15360 15531 I FusedOrientationManager: Unregistering orientation client. [CONTEXT service_id=6 ]
06-09 02:49:44.045  2561  2614 V ShellDesktopMode: DesktopTasksController: isDesktopModeShowing: hasVisibleTasks=false hasTopTransparentFullscreenTask=false
06-09 02:49:44.045  1955  4970 D WindowManagerServiceExt: updateTaskbarTargetIfNeeded: reset
06-09 02:49:44.045  2561  2614 V ShellDesktopMode: DesktopTasksController: isDesktopModeShowing: hasVisibleTasks=false hasTopTransparentFullscreenTask=false
06-09 02:49:44.045  2561  2614 D ShellDesktopMode: handleRequest: TransitionRequestInfo {type=2, tid=557, debugId=5325}
06-09 02:49:44.045  2561  2614 V ShellDesktopMode: DesktopTasksController: skipping handleRequest reason=transition type not handled (2)
06-09 02:49:44.046  1955  2382 D InetDiagMessage: Destroyed 0 sockets, proto=IPPROTO_TCP, family=AF_INET, states=14
06-09 02:49:44.047  1955  3229 V WindowManager: Starting Transition 5325, caller=com.android.server.wm.WindowOrganizerController.startTransition:47 com.android.server.wm.WindowOrganizerController.startTransition:1 android.window.IWindowOrganizerController$Stub.onTransact:259 
06-09 02:49:44.047  1955  3229 D BLASTSyncEngine: SyncGroup 5325: Set ready true, caller=com.android.server.wm.BLASTSyncEngine.setReady:32 com.android.server.wm.Transition.applyReady:54 com.android.server.wm.Transition.start:105 com.android.server.wm.WindowOrganizerController.startTransition:47 com.android.server.wm.WindowOrganizerController.startTransition:1 android.window.IWindowOrganizerController$Stub.onTransact:259 
06-09 02:49:44.047  2888  2888 I VRI[LauncherActivity]@e486a77: stopped(false) old = true
06-09 02:49:44.048  1955  2382 D InetDiagMessage: Destroyed 1 sockets, proto=IPPROTO_TCP, family=AF_INET6, states=14
06-09 02:49:44.048  1955  2382 D InetDiagMessage: Destroyed live tcp sockets for uids={10363} in 2ms
06-09 02:49:44.048  1955  2382 D InetDiagMessage: Destroyed 0 sockets, proto=IPPROTO_TCP, family=AF_INET, states=14
06-09 02:49:44.049  1955  2382 D InetDiagMessage: Destroyed 0 sockets, proto=IPPROTO_TCP, family=AF_INET6, states=14
06-09 02:49:44.049  1955  2382 D InetDiagMessage: Destroyed live tcp sockets for uids={20363} in 1ms
06-09 02:49:44.049  1955  4970 I ActivityManager: Changes in 10134 5 to 2, 184 to 255
06-09 02:49:44.050  1955  2002 D SGM:GameManager: identifyForegroundApp. com.sec.android.app.launcher, mCurrentUserId: 0, callerUserId: 0
06-09 02:49:44.050  1955  2002 D SGM:SemGameManager: isForegroundGame(), ret=false
06-09 02:49:44.050  1955  2002 D NetworkPolicy: already checked 10134
06-09 02:49:44.050  1955  2004 D SGM:FgCheckThread: pkgName: com.expeditioncommand.planningofflinesync is not in foreground
06-09 02:49:44.050  1955  2002 D SGM:GameManager: identifyForegroundApp. com.sec.android.app.launcher, mCurrentUserId: 0, callerUserId: 0
06-09 02:49:44.050  1955  2002 D SGM:SemGameManager: isForegroundGame(), ret=false
06-09 02:49:44.050  1955  2002 D NetworkPolicy: already checked 10134
06-09 02:49:44.050  1955  4970 I AppsFilter: interaction: PackageSetting{34c3120 com.android.microdroid.empty_payload/10283} -> PackageSetting{1b7bd52 com.expeditioncommand.planningofflinesync/10363} BLOCKED
06-09 02:49:44.050  1955  2005 D BLASTSyncEngine: SyncGroup 5325:  Unfinished container: ActivityRecord{130089845 u0 com.sec.android.app.launcher/.activities.LauncherActivity t16} mSyncState=2
06-09 02:49:44.051  1955  2002 D PkgPredictorService-SecIpmManagerServiceImpl: onForegroundActivitiesChanged pid:2888 uid:10134
06-09 02:49:44.051  1955  3038 V PkgPredictorService-SecIpmManagerServiceImpl: discard foreground app:com.sec.android.app.launcher 1|true
06-09 02:49:44.052  2561  2614 I WindowManager: WindowManagerGlobal#removeView, ty=2041, view=android.view.View{a341e7b V.ED..... ........ 0,0-150,42}, caller=android.view.WindowManagerGlobal.removeView:655 android.view.WindowManagerImpl.removeViewImmediate:216 com.android.wm.shell.windowdecor.additionalviewcontainer.AdditionalSystemViewContainer.releaseView:7 
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.053  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.054  1542  1542 I SurfaceFlinger: [Display 0 name="Built-in Screen"#49] setFrameRateCategory: High
06-09 02:49:44.054  1542  1542 I SurfaceFlinger: [LayerHierarchy{RequestedLayerState{ImeContainer#15 parentId=72664 relativeParentId=72664 z=1} 1 children}] RelativeParent to null
06-09 02:49:44.054  1542  1542 I SurfaceFlinger: [LayerHierarchy{RequestedLayerState{SurfaceControlViewHostAdapter surface#65 parentId=72671 z=-1} 1 children}] reparent to LayerHierarchy{RequestedLayerState{Decor container of Task=557#72671 parentId=72663 z=30000} 1 children}
06-09 02:49:44.055  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.055  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.055  1955  2439 D BackgroundInstallControlService: Package event received: 0
06-09 02:49:44.055  1955  4970 I WindowManager: Relayout Window{4d8e2ae u0 GoogleDiscoverWindow}: viewVisibility=0 req=1200x1920 ty=4 d0
06-09 02:49:44.056  1542  1831 D SurfaceFlinger: [input] setFocusedWindow: <null>
06-09 02:49:44.056  1542  1831 D SurfaceFlinger: updateWinowInfo=1, setFocusedWindow timestamp=1706813050679261, windowName=<null>
06-09 02:49:44.056  1955  2698 D InputDispatcher: Once focus requested (0): <null>
06-09 02:49:44.056  1955  2698 D InputDispatcher: Focus request (0): <null> but waiting because NO_WINDOW
06-09 02:49:44.056  1955  2698 D InputDispatcher: Focus left window (0): d90aef8 com.expeditioncommand.planningofflinesync/com.expeditioncommand.planningofflinesync.MainActivity
06-09 02:49:44.056  1542  1612 I SurfaceFlinger: id=74338 createSurf, flag=44004, GoogleDiscoverWindow$_31045#74338
06-09 02:49:44.056  1955  2698 I NSLocationProviderHelper: updateRemoveInfo, uid=10240
06-09 02:49:44.056  1955  4970 D WindowManager: makeSurface duration=1 name=GoogleDiscoverWindow$_31045
06-09 02:49:44.056  1955  2698 D LocationManagerService: gps provider removed registration from 10240/com.google.android.gms[fused_location_provider]/71868425
06-09 02:49:44.057  2888  2888 I HoneySpace.Launcher: !@Boot_EBS_D: Launcher.onStart()
06-09 02:49:44.057  3105  3227 E RequestManager_FLP: [LocationManager] Location remove 71868425 from com.google.android.gms
06-09 02:49:44.057  3105  3227 I LocationRequestData_FLP: Remove in requestInfoList, 71868425 / ListSize[gps]=0
06-09 02:49:44.057  3105  3227 I NewStopController_FLP: onMinIntervalChanged=-1
06-09 02:49:44.057  3105  3227 I NewStopController_FLP: motionMonitorComplete
06-09 02:49:44.057  3105  3227 I GnssEngineManager_FLP: updateGpsStopBySensor, enabled : false
06-09 02:49:44.057  2561  2614 I VRI[Additional view container of Task=557]@64f08d6: dispatchDetachedFromWindow
06-09 02:49:44.057  2561  2614 I BLASTBufferQueue: [VRI[Additional view container of Task=557]@64f08d6#7266](f:0,a:3,s:0) destructor()
06-09 02:49:44.057  2561  2614 D BufferQueueConsumer: [VRI[Additional view container of Task=557]@64f08d6#7266(BLAST Consumer)7266](id:a0100001c62,api:0,p:-1,c:2561) disconnect
06-09 02:49:44.057  1955  2698 D NSLocationMonitor: setMotionPowerSaveMode, false
06-09 02:49:44.058  3105  3227 I NewStopController_FLP: motionMonitorComplete, remove checking message
06-09 02:49:44.058  3105  3227 I NewStopController_FLP: removeLastLocationUpdate
06-09 02:49:44.059  1955  3229 D SemContextService: lock : unregisterCallback
06-09 02:49:44.059  1955  3229 D SemContextService: Service.removeListenerLocked() : listener = com.samsung.android.hardware.context.SemContextService$Listener@2001120, service = Location Change Trigger, used = 0
06-09 02:49:44.059  1955  3229 W CAE     : unregisterCallback(ContextAwareService.java:230) - [unregi 01] Mutex is locked for CH_LOC_TRIGGER
06-09 02:49:44.059  1955  3229 W CAE     : getListener(ListenerListManager.java:127) - [getListener1]  com.samsung.android.contextaware.ContextAwareManager$CaListenerDelegate@9a0b9e
06-09 02:49:44.059  1955  3229 W CAE     : getListener(ListenerListManager.java:128) - [getListener2]  com.samsung.android.contextaware.manager.ContextAwareService$Listener@b1645d9
06-09 02:49:44.059  1955  3229 V CAE     : stop(ContextProvider.java:155)
06-09 02:49:44.060  1955  4970 D BLASTSyncEngine: SyncGroup 5325:  Unfinished container: ActivityRecord{130089845 u0 com.sec.android.app.launcher/.activities.LauncherActivity t16} mSyncState=2
06-09 02:49:44.061  1955  4970 I WindowManager: Relayout hash=4d8e2ae, pid=31045, syncId=-1: mAttrs={(0,0)(fillxfill) gr=LEFT CENTER_HORIZONTAL sim={adjust=resize} layoutInDisplayCutoutMode=always ty=DRAWN_APPLICATION fmt=TRANSPARENT wanim=0x1030306 alpha=0.0
06-09 02:49:44.061  1955  4970 I WindowManager:   fl=81850118
06-09 02:49:44.061  1955  4970 I WindowManager:   pfl=10008840
06-09 02:49:44.061  1955  4970 I WindowManager:   bhv=1
06-09 02:49:44.061  1955  4970 I WindowManager:   fitSides=0
06-09 02:49:44.061  1955  4970 I WindowManager:   frameRateBoostOnTouch=true
06-09 02:49:44.061  1955  4970 I WindowManager:   dvrrWindowFrameRateHint=true
06-09 02:49:44.061  1955  4970 I WindowManager:  dimAmount=0.0 naviIconColor=0}
